participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.menu_number,player.displayed_first,player.lotterychoice,player.roll,player.payoff,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
5,8mcbmy3x,,0,61,61,endpage,EarningsPage,2021-10-13 12:07:15.916764+00:00,1,,,17.00,5,1,p,1,96,0.00,1,23,ckjh5tb4,20211013_1300,,,,0
6,cv7fojrc,,0,61,61,endpage,EarningsPage,2021-10-13 12:07:26.785313+00:00,1,,,27.00,6,10,q,1,31,0.00,1,23,ckjh5tb4,20211013_1300,,,,0
7,ce3ju9sq,,0,61,61,endpage,EarningsPage,2021-10-13 12:07:39.513543+00:00,1,,,16.00,7,5,q,0,91,0.00,1,23,ckjh5tb4,20211013_1300,,,,0
8,vacatglc,,0,61,61,endpage,EarningsPage,2021-10-13 12:07:39.553438+00:00,1,,,27.00,8,10,q,0,56,0.00,1,23,ckjh5tb4,20211013_1300,,,,0
1,igi0kjnb,,0,61,61,endpage,EarningsPage,2021-10-13 12:06:42.642790+00:00,1,,,27.00,1,4,q,1,99,0.00,1,24,ckjh5tb4,20211013_1300,,,,0
2,1cnerogk,,0,61,61,endpage,EarningsPage,2021-10-13 12:06:56.278386+00:00,1,,,15.00,2,10,p,1,28,0.00,1,24,ckjh5tb4,20211013_1300,,,,0
3,5qhyejyx,,0,61,61,endpage,EarningsPage,2021-10-13 12:07:00.690159+00:00,1,,,26.00,3,11,q,1,45,0.00,1,24,ckjh5tb4,20211013_1300,,,,0
4,8fkffj19,,0,61,61,endpage,EarningsPage,2021-10-13 12:07:05.848359+00:00,1,,,6.00,4,7,p,1,79,0.00,1,24,ckjh5tb4,20211013_1300,,,,0
5,8mcbmy3x,,0,61,61,endpage,EarningsPage,2021-10-13 12:07:15.916764+00:00,1,,,17.00,5,22,q,0,41,0.00,1,24,ckjh5tb4,20211013_1300,,,,0
6,cv7fojrc,,0,61,61,endpage,EarningsPage,2021-10-13 12:07:26.785313+00:00,1,,,27.00,6,7,q,1,23,0.00,1,24,ckjh5tb4,20211013_1300,,,,0
7,ce3ju9sq,,0,61,61,endpage,EarningsPage,2021-10-13 12:07:39.513543+00:00,1,,,16.00,7,19,p,0,71,0.00,1,24,ckjh5tb4,20211013_1300,,,,0
8,vacatglc,,0,61,61,endpage,EarningsPage,2021-10-13 12:07:39.553438+00:00,1,,,27.00,8,18,p,0,21,0.00,1,24,ckjh5tb4,20211013_1300,,,,0
1,igi0kjnb,,0,61,61,endpage,EarningsPage,2021-10-13 12:06:42.642790+00:00,1,,,27.00,1,24,p,1,76,0.00,1,25,ckjh5tb4,20211013_1300,,,,0
2,1cnerogk,,0,61,61,endpage,EarningsPage,2021-10-13 12:06:56.278386+00:00,1,,,15.00,2,1,p,1,91,0.00,1,25,ckjh5tb4,20211013_1300,,,,0
3,5qhyejyx,,0,61,61,endpage,EarningsPage,2021-10-13 12:07:00.690159+00:00,1,,,26.00,3,10,p,0,73,0.00,1,25,ckjh5tb4,20211013_1300,,,,0
4,8fkffj19,,0,61,61,endpage,EarningsPage,2021-10-13 12:07:05.848359+00:00,1,,,6.00,4,18,q,0,58,0.00,1,25,ckjh5tb4,20211013_1300,,,,0
5,8mcbmy3x,,0,61,61,endpage,EarningsPage,2021-10-13 12:07:15.916764+00:00,1,,,17.00,5,8,p,1,84,0.00,1,25,ckjh5tb4,20211013_1300,,,,0
6,cv7fojrc,,0,61,61,endpage,EarningsPage,2021-10-13 12:07:26.785313+00:00,1,,,27.00,6,19,p,0,89,0.00,1,25,ckjh5tb4,20211013_1300,,,,0
7,ce3ju9sq,,0,61,61,endpage,EarningsPage,2021-10-13 12:07:39.513543+00:00,1,,,16.00,7,15,p,0,5,0.00,1,25,ckjh5tb4,20211013_1300,,,,0
8,vacatglc,,0,61,61,endpage,EarningsPage,2021-10-13 12:07:39.553438+00:00,1,,,27.00,8,23,q,1,95,0.00,1,25,ckjh5tb4,20211013_1300,,,,0
1,41xn2qh9,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:02.707448+00:00,1,,,7.00,1,8,p,0,96,0.00,1,1,es8prm7x,20211013_1500,,,,0
2,oh2n10bg,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:12.369052+00:00,1,,,7.00,2,19,p,0,6,0.00,1,1,es8prm7x,20211013_1500,,,,0
3,q11ysnzk,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:23.026054+00:00,1,,,27.00,3,8,p,1,70,0.00,1,1,es8prm7x,20211013_1500,,,,0
4,a6oaeycq,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:33.013968+00:00,1,,,25.00,4,22,q,0,18,0.00,1,1,es8prm7x,20211013_1500,,,,0
5,vt0oite2,,0,61,61,endpage,EarningsPage,2021-10-13 14:07:57.893421+00:00,1,,,27.00,5,15,p,0,79,0.00,1,1,es8prm7x,20211013_1500,,,,0
6,ohbqkpz4,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:54.156656+00:00,1,,,27.00,6,3,q,0,22,0.00,1,1,es8prm7x,20211013_1500,,,,0
7,wpfto96w,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:57.323891+00:00,1,,,27.00,7,9,p,0,54,0.00,1,1,es8prm7x,20211013_1500,,,,0
8,rjm9etlc,,0,61,61,endpage,EarningsPage,2021-10-13 14:06:07.103950+00:00,1,,,27.00,8,22,p,1,35,0.00,1,1,es8prm7x,20211013_1500,,,,0
1,41xn2qh9,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:02.707448+00:00,1,,,7.00,1,5,p,0,22,0.00,1,2,es8prm7x,20211013_1500,,,,0
2,oh2n10bg,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:12.369052+00:00,1,,,7.00,2,12,p,1,71,0.00,1,2,es8prm7x,20211013_1500,,,,0
3,q11ysnzk,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:23.026054+00:00,1,,,27.00,3,12,p,1,66,0.00,1,2,es8prm7x,20211013_1500,,,,0
4,a6oaeycq,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:33.013968+00:00,1,,,25.00,4,2,p,1,93,0.00,1,2,es8prm7x,20211013_1500,,,,0
5,vt0oite2,,0,61,61,endpage,EarningsPage,2021-10-13 14:07:57.893421+00:00,1,,,27.00,5,20,p,0,30,0.00,1,2,es8prm7x,20211013_1500,,,,0
6,ohbqkpz4,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:54.156656+00:00,1,,,27.00,6,9,q,0,91,0.00,1,2,es8prm7x,20211013_1500,,,,0
7,wpfto96w,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:57.323891+00:00,1,,,27.00,7,25,p,0,100,0.00,1,2,es8prm7x,20211013_1500,,,,0
8,rjm9etlc,,0,61,61,endpage,EarningsPage,2021-10-13 14:06:07.103950+00:00,1,,,27.00,8,25,q,0,50,0.00,1,2,es8prm7x,20211013_1500,,,,0
1,41xn2qh9,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:02.707448+00:00,1,,,7.00,1,12,p,0,68,0.00,1,3,es8prm7x,20211013_1500,,,,0
2,oh2n10bg,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:12.369052+00:00,1,,,7.00,2,11,q,0,38,0.00,1,3,es8prm7x,20211013_1500,,,,0
3,q11ysnzk,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:23.026054+00:00,1,,,27.00,3,15,p,1,86,0.00,1,3,es8prm7x,20211013_1500,,,,0
4,a6oaeycq,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:33.013968+00:00,1,,,25.00,4,23,q,0,15,0.00,1,3,es8prm7x,20211013_1500,,,,0
5,vt0oite2,,0,61,61,endpage,EarningsPage,2021-10-13 14:07:57.893421+00:00,1,,,27.00,5,16,q,1,64,0.00,1,3,es8prm7x,20211013_1500,,,,0
6,ohbqkpz4,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:54.156656+00:00,1,,,27.00,6,13,q,1,63,0.00,1,3,es8prm7x,20211013_1500,,,,0
7,wpfto96w,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:57.323891+00:00,1,,,27.00,7,6,p,1,49,0.00,1,3,es8prm7x,20211013_1500,,,,0
8,rjm9etlc,,0,61,61,endpage,EarningsPage,2021-10-13 14:06:07.103950+00:00,1,,,27.00,8,19,q,1,37,0.00,1,3,es8prm7x,20211013_1500,,,,0
1,41xn2qh9,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:02.707448+00:00,1,,,7.00,1,2,p,1,73,0.00,1,4,es8prm7x,20211013_1500,,,,0
2,oh2n10bg,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:12.369052+00:00,1,,,7.00,2,16,p,1,64,0.00,1,4,es8prm7x,20211013_1500,,,,0
3,q11ysnzk,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:23.026054+00:00,1,,,27.00,3,23,p,0,49,0.00,1,4,es8prm7x,20211013_1500,,,,0
4,a6oaeycq,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:33.013968+00:00,1,,,25.00,4,25,p,0,72,0.00,1,4,es8prm7x,20211013_1500,,,,0
5,vt0oite2,,0,61,61,endpage,EarningsPage,2021-10-13 14:07:57.893421+00:00,1,,,27.00,5,3,p,1,100,0.00,1,4,es8prm7x,20211013_1500,,,,0
6,ohbqkpz4,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:54.156656+00:00,1,,,27.00,6,24,q,1,59,0.00,1,4,es8prm7x,20211013_1500,,,,0
7,wpfto96w,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:57.323891+00:00,1,,,27.00,7,7,p,1,90,0.00,1,4,es8prm7x,20211013_1500,,,,0
8,rjm9etlc,,0,61,61,endpage,EarningsPage,2021-10-13 14:06:07.103950+00:00,1,,,27.00,8,15,q,0,37,0.00,1,4,es8prm7x,20211013_1500,,,,0
1,41xn2qh9,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:02.707448+00:00,1,,,7.00,1,11,q,0,57,0.00,1,5,es8prm7x,20211013_1500,,,,0
2,oh2n10bg,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:12.369052+00:00,1,,,7.00,2,8,p,0,24,0.00,1,5,es8prm7x,20211013_1500,,,,0
3,q11ysnzk,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:23.026054+00:00,1,,,27.00,3,20,p,0,60,0.00,1,5,es8prm7x,20211013_1500,,,,0
4,a6oaeycq,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:33.013968+00:00,1,,,25.00,4,14,q,0,26,0.00,1,5,es8prm7x,20211013_1500,,,,0
5,vt0oite2,,0,61,61,endpage,EarningsPage,2021-10-13 14:07:57.893421+00:00,1,,,27.00,5,12,q,0,86,0.00,1,5,es8prm7x,20211013_1500,,,,0
6,ohbqkpz4,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:54.156656+00:00,1,,,27.00,6,15,p,0,32,0.00,1,5,es8prm7x,20211013_1500,,,,0
7,wpfto96w,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:57.323891+00:00,1,,,27.00,7,2,p,1,31,0.00,1,5,es8prm7x,20211013_1500,,,,0
8,rjm9etlc,,0,61,61,endpage,EarningsPage,2021-10-13 14:06:07.103950+00:00,1,,,27.00,8,2,p,1,48,0.00,1,5,es8prm7x,20211013_1500,,,,0
1,41xn2qh9,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:02.707448+00:00,1,,,7.00,1,10,p,0,3,0.00,1,6,es8prm7x,20211013_1500,,,,0
2,oh2n10bg,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:12.369052+00:00,1,,,7.00,2,21,q,0,31,0.00,1,6,es8prm7x,20211013_1500,,,,0
3,q11ysnzk,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:23.026054+00:00,1,,,27.00,3,2,q,0,43,0.00,1,6,es8prm7x,20211013_1500,,,,0
4,a6oaeycq,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:33.013968+00:00,1,,,25.00,4,15,p,1,3,0.00,1,6,es8prm7x,20211013_1500,,,,0
5,vt0oite2,,0,61,61,endpage,EarningsPage,2021-10-13 14:07:57.893421+00:00,1,,,27.00,5,21,p,1,54,0.00,1,6,es8prm7x,20211013_1500,,,,0
6,ohbqkpz4,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:54.156656+00:00,1,,,27.00,6,23,q,1,84,0.00,1,6,es8prm7x,20211013_1500,,,,0
7,wpfto96w,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:57.323891+00:00,1,,,27.00,7,3,q,0,95,0.00,1,6,es8prm7x,20211013_1500,,,,0
8,rjm9etlc,,0,61,61,endpage,EarningsPage,2021-10-13 14:06:07.103950+00:00,1,,,27.00,8,8,p,1,80,0.00,1,6,es8prm7x,20211013_1500,,,,0
1,41xn2qh9,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:02.707448+00:00,1,,,7.00,1,16,q,1,92,0.00,1,7,es8prm7x,20211013_1500,,,,0
2,oh2n10bg,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:12.369052+00:00,1,,,7.00,2,2,q,0,6,0.00,1,7,es8prm7x,20211013_1500,,,,0
3,q11ysnzk,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:23.026054+00:00,1,,,27.00,3,7,q,1,26,0.00,1,7,es8prm7x,20211013_1500,,,,0
4,a6oaeycq,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:33.013968+00:00,1,,,25.00,4,16,p,0,99,0.00,1,7,es8prm7x,20211013_1500,,,,0
5,vt0oite2,,0,61,61,endpage,EarningsPage,2021-10-13 14:07:57.893421+00:00,1,,,27.00,5,7,q,0,20,0.00,1,7,es8prm7x,20211013_1500,,,,0
6,ohbqkpz4,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:54.156656+00:00,1,,,27.00,6,16,q,0,13,0.00,1,7,es8prm7x,20211013_1500,,,,0
7,wpfto96w,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:57.323891+00:00,1,,,27.00,7,10,q,0,27,0.00,1,7,es8prm7x,20211013_1500,,,,0
8,rjm9etlc,,0,61,61,endpage,EarningsPage,2021-10-13 14:06:07.103950+00:00,1,,,27.00,8,16,q,1,22,0.00,1,7,es8prm7x,20211013_1500,,,,0
1,41xn2qh9,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:02.707448+00:00,1,,,7.00,1,13,p,0,99,0.00,1,8,es8prm7x,20211013_1500,,,,0
2,oh2n10bg,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:12.369052+00:00,1,,,7.00,2,23,q,0,99,0.00,1,8,es8prm7x,20211013_1500,,,,0
3,q11ysnzk,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:23.026054+00:00,1,,,27.00,3,5,q,0,54,0.00,1,8,es8prm7x,20211013_1500,,,,0
4,a6oaeycq,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:33.013968+00:00,1,,,25.00,4,4,q,0,68,0.00,1,8,es8prm7x,20211013_1500,,,,0
5,vt0oite2,,0,61,61,endpage,EarningsPage,2021-10-13 14:07:57.893421+00:00,1,,,27.00,5,5,q,0,97,0.00,1,8,es8prm7x,20211013_1500,,,,0
6,ohbqkpz4,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:54.156656+00:00,1,,,27.00,6,6,p,1,97,0.00,1,8,es8prm7x,20211013_1500,,,,0
7,wpfto96w,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:57.323891+00:00,1,,,27.00,7,22,p,1,47,0.00,1,8,es8prm7x,20211013_1500,,,,0
8,rjm9etlc,,0,61,61,endpage,EarningsPage,2021-10-13 14:06:07.103950+00:00,1,,,27.00,8,11,q,0,51,0.00,1,8,es8prm7x,20211013_1500,,,,0
1,41xn2qh9,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:02.707448+00:00,1,,,7.00,1,20,p,0,54,0.00,1,9,es8prm7x,20211013_1500,,,,0
2,oh2n10bg,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:12.369052+00:00,1,,,7.00,2,9,q,0,39,0.00,1,9,es8prm7x,20211013_1500,,,,0
3,q11ysnzk,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:23.026054+00:00,1,,,27.00,3,18,q,1,87,0.00,1,9,es8prm7x,20211013_1500,,,,0
4,a6oaeycq,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:33.013968+00:00,1,,,25.00,4,20,q,1,24,0.00,1,9,es8prm7x,20211013_1500,,,,0
5,vt0oite2,,0,61,61,endpage,EarningsPage,2021-10-13 14:07:57.893421+00:00,1,,,27.00,5,2,p,1,87,0.00,1,9,es8prm7x,20211013_1500,,,,0
6,ohbqkpz4,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:54.156656+00:00,1,,,27.00,6,12,p,1,99,0.00,1,9,es8prm7x,20211013_1500,,,,0
7,wpfto96w,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:57.323891+00:00,1,,,27.00,7,13,p,1,10,0.00,1,9,es8prm7x,20211013_1500,,,,0
8,rjm9etlc,,0,61,61,endpage,EarningsPage,2021-10-13 14:06:07.103950+00:00,1,,,27.00,8,9,q,0,19,0.00,1,9,es8prm7x,20211013_1500,,,,0
1,41xn2qh9,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:02.707448+00:00,1,,,7.00,1,6,p,0,3,0.00,1,10,es8prm7x,20211013_1500,,,,0
2,oh2n10bg,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:12.369052+00:00,1,,,7.00,2,6,p,1,58,0.00,1,10,es8prm7x,20211013_1500,,,,0
3,q11ysnzk,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:23.026054+00:00,1,,,27.00,3,19,p,0,47,0.00,1,10,es8prm7x,20211013_1500,,,,0
4,a6oaeycq,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:33.013968+00:00,1,,,25.00,4,5,p,1,64,0.00,1,10,es8prm7x,20211013_1500,,,,0
5,vt0oite2,,0,61,61,endpage,EarningsPage,2021-10-13 14:07:57.893421+00:00,1,,,27.00,5,6,q,1,92,0.00,1,10,es8prm7x,20211013_1500,,,,0
6,ohbqkpz4,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:54.156656+00:00,1,,,27.00,6,8,q,0,66,0.00,1,10,es8prm7x,20211013_1500,,,,0
7,wpfto96w,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:57.323891+00:00,1,,,27.00,7,20,q,1,65,0.00,1,10,es8prm7x,20211013_1500,,,,0
8,rjm9etlc,,0,61,61,endpage,EarningsPage,2021-10-13 14:06:07.103950+00:00,1,,,27.00,8,6,q,0,77,0.00,1,10,es8prm7x,20211013_1500,,,,0
1,41xn2qh9,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:02.707448+00:00,1,,,7.00,1,25,q,1,87,0.00,1,11,es8prm7x,20211013_1500,,,,0
2,oh2n10bg,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:12.369052+00:00,1,,,7.00,2,13,p,1,51,0.00,1,11,es8prm7x,20211013_1500,,,,0
3,q11ysnzk,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:23.026054+00:00,1,,,27.00,3,25,p,1,16,0.00,1,11,es8prm7x,20211013_1500,,,,0
4,a6oaeycq,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:33.013968+00:00,1,,,25.00,4,6,q,0,36,0.00,1,11,es8prm7x,20211013_1500,,,,0
5,vt0oite2,,0,61,61,endpage,EarningsPage,2021-10-13 14:07:57.893421+00:00,1,,,27.00,5,13,q,1,12,0.00,1,11,es8prm7x,20211013_1500,,,,0
6,ohbqkpz4,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:54.156656+00:00,1,,,27.00,6,25,q,0,35,0.00,1,11,es8prm7x,20211013_1500,,,,0
7,wpfto96w,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:57.323891+00:00,1,,,27.00,7,8,q,0,87,0.00,1,11,es8prm7x,20211013_1500,,,,0
8,rjm9etlc,,0,61,61,endpage,EarningsPage,2021-10-13 14:06:07.103950+00:00,1,,,27.00,8,1,p,1,63,0.00,1,11,es8prm7x,20211013_1500,,,,0
1,41xn2qh9,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:02.707448+00:00,1,,,7.00,1,15,p,0,24,0.00,1,12,es8prm7x,20211013_1500,,,,0
2,oh2n10bg,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:12.369052+00:00,1,,,7.00,2,24,p,1,82,0.00,1,12,es8prm7x,20211013_1500,,,,0
3,q11ysnzk,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:23.026054+00:00,1,,,27.00,3,9,q,0,79,0.00,1,12,es8prm7x,20211013_1500,,,,0
4,a6oaeycq,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:33.013968+00:00,1,,,25.00,4,12,q,0,67,0.00,1,12,es8prm7x,20211013_1500,,,,0
5,vt0oite2,,0,61,61,endpage,EarningsPage,2021-10-13 14:07:57.893421+00:00,1,,,27.00,5,17,q,1,54,0.00,1,12,es8prm7x,20211013_1500,,,,0
6,ohbqkpz4,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:54.156656+00:00,1,,,27.00,6,14,q,1,80,0.00,1,12,es8prm7x,20211013_1500,,,,0
7,wpfto96w,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:57.323891+00:00,1,,,27.00,7,18,q,1,9,0.00,1,12,es8prm7x,20211013_1500,,,,0
8,rjm9etlc,,0,61,61,endpage,EarningsPage,2021-10-13 14:06:07.103950+00:00,1,,,27.00,8,24,p,0,48,0.00,1,12,es8prm7x,20211013_1500,,,,0
1,41xn2qh9,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:02.707448+00:00,1,,,7.00,1,3,q,0,53,0.00,1,13,es8prm7x,20211013_1500,,,,0
2,oh2n10bg,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:12.369052+00:00,1,,,7.00,2,4,q,0,97,0.00,1,13,es8prm7x,20211013_1500,,,,0
3,q11ysnzk,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:23.026054+00:00,1,,,27.00,3,1,p,1,54,0.00,1,13,es8prm7x,20211013_1500,,,,0
4,a6oaeycq,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:33.013968+00:00,1,,,25.00,4,8,q,0,50,0.00,1,13,es8prm7x,20211013_1500,,,,0
5,vt0oite2,,0,61,61,endpage,EarningsPage,2021-10-13 14:07:57.893421+00:00,1,,,27.00,5,18,q,1,44,0.00,1,13,es8prm7x,20211013_1500,,,,0
6,ohbqkpz4,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:54.156656+00:00,1,,,27.00,6,2,p,1,9,0.00,1,13,es8prm7x,20211013_1500,,,,0
7,wpfto96w,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:57.323891+00:00,1,,,27.00,7,4,q,0,44,0.00,1,13,es8prm7x,20211013_1500,,,,0
8,rjm9etlc,,0,61,61,endpage,EarningsPage,2021-10-13 14:06:07.103950+00:00,1,,,27.00,8,21,p,1,53,0.00,1,13,es8prm7x,20211013_1500,,,,0
1,41xn2qh9,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:02.707448+00:00,1,,,7.00,1,19,p,0,20,0.00,1,14,es8prm7x,20211013_1500,,,,0
2,oh2n10bg,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:12.369052+00:00,1,,,7.00,2,20,q,1,6,0.00,1,14,es8prm7x,20211013_1500,,,,0
3,q11ysnzk,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:23.026054+00:00,1,,,27.00,3,13,p,0,98,0.00,1,14,es8prm7x,20211013_1500,,,,0
4,a6oaeycq,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:33.013968+00:00,1,,,25.00,4,13,q,0,52,0.00,1,14,es8prm7x,20211013_1500,,,,0
5,vt0oite2,,0,61,61,endpage,EarningsPage,2021-10-13 14:07:57.893421+00:00,1,,,27.00,5,25,q,0,48,0.00,1,14,es8prm7x,20211013_1500,,,,0
6,ohbqkpz4,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:54.156656+00:00,1,,,27.00,6,20,p,0,37,0.00,1,14,es8prm7x,20211013_1500,,,,0
7,wpfto96w,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:57.323891+00:00,1,,,27.00,7,21,p,1,52,0.00,1,14,es8prm7x,20211013_1500,,,,0
8,rjm9etlc,,0,61,61,endpage,EarningsPage,2021-10-13 14:06:07.103950+00:00,1,,,27.00,8,13,p,1,33,0.00,1,14,es8prm7x,20211013_1500,,,,0
1,41xn2qh9,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:02.707448+00:00,1,,,7.00,1,21,p,1,89,0.00,1,15,es8prm7x,20211013_1500,,,,0
2,oh2n10bg,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:12.369052+00:00,1,,,7.00,2,5,q,0,19,0.00,1,15,es8prm7x,20211013_1500,,,,0
3,q11ysnzk,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:23.026054+00:00,1,,,27.00,3,6,p,1,30,0.00,1,15,es8prm7x,20211013_1500,,,,0
4,a6oaeycq,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:33.013968+00:00,1,,,25.00,4,11,q,1,1,0.00,1,15,es8prm7x,20211013_1500,,,,0
5,vt0oite2,,0,61,61,endpage,EarningsPage,2021-10-13 14:07:57.893421+00:00,1,,,27.00,5,4,p,0,78,0.00,1,15,es8prm7x,20211013_1500,,,,0
6,ohbqkpz4,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:54.156656+00:00,1,,,27.00,6,17,p,0,49,0.00,1,15,es8prm7x,20211013_1500,,,,0
7,wpfto96w,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:57.323891+00:00,1,,,27.00,7,14,p,1,61,0.00,1,15,es8prm7x,20211013_1500,,,,0
8,rjm9etlc,,0,61,61,endpage,EarningsPage,2021-10-13 14:06:07.103950+00:00,1,,,27.00,8,5,p,1,53,0.00,1,15,es8prm7x,20211013_1500,,,,0
1,41xn2qh9,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:02.707448+00:00,1,,,7.00,1,18,p,0,90,0.00,1,16,es8prm7x,20211013_1500,,,,0
2,oh2n10bg,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:12.369052+00:00,1,,,7.00,2,18,q,0,8,0.00,1,16,es8prm7x,20211013_1500,,,,0
3,q11ysnzk,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:23.026054+00:00,1,,,27.00,3,24,q,0,54,0.00,1,16,es8prm7x,20211013_1500,,,,0
4,a6oaeycq,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:33.013968+00:00,1,,,25.00,4,3,q,0,69,0.00,1,16,es8prm7x,20211013_1500,,,,0
5,vt0oite2,,0,61,61,endpage,EarningsPage,2021-10-13 14:07:57.893421+00:00,1,,,27.00,5,19,p,0,68,0.00,1,16,es8prm7x,20211013_1500,,,,0
6,ohbqkpz4,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:54.156656+00:00,1,,,27.00,6,22,p,1,38,0.00,1,16,es8prm7x,20211013_1500,,,,0
7,wpfto96w,,0,61,61,endpage,EarningsPage,2021-10-13 14:05:57.323891+00:00,1,,,27.00,7,1,p,1,58,0.00,1,16,es8prm7x,20211013_1500,,,,0
8,rjm9etlc,,0,61,61,endpage,EarningsPage,2021-10-13 14:06:07.103950+00:00,1,,,27.00,8,12,p,1,27,0.00,1,16,es8prm7x,20211013_1500,,,,0
